C:\Users\Admin\Desktop\CNAP\dan\AA19_metal_stability_310125_Admin, SYBR Green, 01-31-2025, 17Hr 10Min.mxp
Segment	Ramp/Plateau	Ramp/Plateau #	Well	Dye	Cycle #	Fluorescence	Temperature
 1	P	 1	67	SypO2	 70	     1800	93.7
 1	P	 1	67	SypO2	 70	     1798	93.7
 1	P	 1	67	SypO2	 71	     1794	94.7
 1	P	 1	67	SypO2	 71	     1797	94.7
 1	P	 1	67	SypO2	 71	     1795	94.5
 1	P	 1	77	SypO2	  1	     1772	25.0
 1	P	 1	77	SypO2	  1	     1766	24.8
 1	P	 1	77	SypO2	  1	     1762	24.8
 1	P	 1	77	SypO2	  2	     1767	25.6
 1	P	 1	77	SypO2	  2	     1765	25.6
 1	P	 1	77	SypO2	  2	     1767	25.6
 1	P	 1	77	SypO2	  3	     1765	27.0
 1	P	 1	77	SypO2	  3	     1766	27.0
 1	P	 1	77	SypO2	  3	     1766	26.8
 1	P	 1	77	SypO2	  4	     1763	28.0
 1	P	 1	77	SypO2	  4	     1764	27.8
 1	P	 1	77	SypO2	  4	     1762	28.0
 1	P	 1	77	SypO2	  5	     1761	28.8
 1	P	 1	77	SypO2	  5	     1763	28.8
 1	P	 1	77	SypO2	  5	     1761	28.8
 1	P	 1	77	SypO2	  6	     1761	29.8
 1	P	 1	77	SypO2	  6	     1762	29.8
 1	P	 1	77	SypO2	  6	     1762	29.8
 1	P	 1	77	SypO2	  7	     1761	30.8
 1	P	 1	77	SypO2	  7	     1756	30.8
 1	P	 1	77	SypO2	  7	     1760	30.8
 1	P	 1	77	SypO2	  8	     1758	32.0
 1	P	 1	77	SypO2	  8	     1758	32.0
 1	P	 1	77	SypO2	  8	     1757	31.8
 1	P	 1	77	SypO2	  9	     1756	32.8
 1	P	 1	77	SypO2	  9	     1759	32.8
 1	P	 1	77	SypO2	  9	     1757	32.8
 1	P	 1	77	SypO2	 10	     1754	33.7
 1	P	 1	77	SypO2	 10	     1759	33.8
 1	P	 1	77	SypO2	 10	     1755	33.8
 1	P	 1	77	SypO2	 11	     1755	34.8
 1	P	 1	77	SypO2	 11	     1757	34.8
 1	P	 1	77	SypO2	 11	     1756	34.8
 1	P	 1	77	SypO2	 12	     1753	35.7
 1	P	 1	77	SypO2	 12	     1755	35.7
 1	P	 1	77	SypO2	 12	     1757	35.8
 1	P	 1	77	SypO2	 13	     1754	36.8
 1	P	 1	77	SypO2	 13	     1756	36.8
 1	P	 1	77	SypO2	 13	     1755	36.8
 1	P	 1	77	SypO2	 14	     1753	37.7
 1	P	 1	77	SypO2	 14	     1757	37.8
 1	P	 1	77	SypO2	 14	     1754	37.7
 1	P	 1	77	SypO2	 15	     1756	38.7
 1	P	 1	77	SypO2	 15	     1757	38.8
 1	P	 1	77	SypO2	 15	     1755	38.8
 1	P	 1	77	SypO2	 16	     1752	39.8
 1	P	 1	77	SypO2	 16	     1755	39.7
 1	P	 1	77	SypO2	 16	     1753	39.7
 1	P	 1	77	SypO2	 17	     1753	40.7
 1	P	 1	77	SypO2	 17	     1754	40.7
 1	P	 1	77	SypO2	 17	     1756	40.7
 1	P	 1	77	SypO2	 18	     1758	41.8
 1	P	 1	77	SypO2	 18	     1754	41.7
 1	P	 1	77	SypO2	 18	     1759	41.7
 1	P	 1	77	SypO2	 19	     1757	42.8
 1	P	 1	77	SypO2	 19	     1755	42.7
 1	P	 1	77	SypO2	 19	     1758	42.7
 1	P	 1	77	SypO2	 20	     1760	43.7
 1	P	 1	77	SypO2	 20	     1758	43.7
 1	P	 1	77	SypO2	 20	     1754	43.7
 1	P	 1	77	SypO2	 21	     1760	44.7
 1	P	 1	77	SypO2	 21	     1762	44.7
 1	P	 1	77	SypO2	 21	     1760	44.7
 1	P	 1	77	SypO2	 22	     1765	45.7
 1	P	 1	77	SypO2	 22	     1763	45.7
 1	P	 1	77	SypO2	 22	     1761	45.7
 1	P	 1	77	SypO2	 23	     1768	46.7
 1	P	 1	77	SypO2	 23	     1767	46.7
 1	P	 1	77	SypO2	 23	     1767	46.7
 1	P	 1	77	SypO2	 24	     1769	47.7
 1	P	 1	77	SypO2	 24	     1774	47.7
 1	P	 1	77	SypO2	 24	     1777	47.7
 1	P	 1	77	SypO2	 25	     1781	48.7
 1	P	 1	77	SypO2	 25	     1785	48.7
 1	P	 1	77	SypO2	 25	     1784	48.7
 1	P	 1	77	SypO2	 26	     1793	49.7
 1	P	 1	77	SypO2	 26	     1793	49.7
 1	P	 1	77	SypO2	 26	     1803	49.7
 1	P	 1	77	SypO2	 27	     1821	50.7
 1	P	 1	77	SypO2	 27	     1826	50.7
 1	P	 1	77	SypO2	 27	     1830	50.7
 1	P	 1	77	SypO2	 28	     1866	51.7
 1	P	 1	77	SypO2	 28	     1872	51.7
 1	P	 1	77	SypO2	 28	     1875	51.7
 1	P	 1	77	SypO2	 29	     1939	52.7
 1	P	 1	77	SypO2	 29	     1949	52.7
 1	P	 1	77	SypO2	 29	     1961	52.7
 1	P	 1	77	SypO2	 30	     2057	53.7
 1	P	 1	77	SypO2	 30	     2068	53.7
 1	P	 1	77	SypO2	 30	     2078	53.7
 1	P	 1	77	SypO2	 31	     2212	54.7
 1	P	 1	77	SypO2	 31	     2232	54.7
 1	P	 1	77	SypO2	 31	     2255	54.7
 1	P	 1	77	SypO2	 32	     2400	55.7
 1	P	 1	77	SypO2	 32	     2406	55.7
 1	P	 1	77	SypO2	 32	     2430	55.7
 1	P	 1	77	SypO2	 33	     2552	56.6
 1	P	 1	77	SypO2	 33	     2562	56.7
 1	P	 1	77	SypO2	 33	     2581	56.7
 1	P	 1	77	SypO2	 34	     2639	57.7
 1	P	 1	77	SypO2	 34	     2651	57.7
 1	P	 1	77	SypO2	 34	     2661	57.7
 1	P	 1	77	SypO2	 35	     2682	58.7
 1	P	 1	77	SypO2	 35	     2681	58.7
 1	P	 1	77	SypO2	 35	     2677	58.7
 1	P	 1	77	SypO2	 36	     2678	59.6
 1	P	 1	77	SypO2	 36	     2684	59.7
 1	P	 1	77	SypO2	 36	     2676	59.7
 1	P	 1	77	SypO2	 37	     2643	60.7
 1	P	 1	77	SypO2	 37	     2658	60.7
 1	P	 1	77	SypO2	 37	     2666	60.7
 1	P	 1	77	SypO2	 38	     2626	61.6
 1	P	 1	77	SypO2	 38	     2631	61.7
 1	P	 1	77	SypO2	 38	     2629	61.7
 1	P	 1	77	SypO2	 39	     2586	62.6
 1	P	 1	77	SypO2	 39	     2581	62.7
 1	P	 1	77	SypO2	 39	     2598	62.7
 1	P	 1	77	SypO2	 40	     2549	63.7
 1	P	 1	77	SypO2	 40	     2545	63.7
 1	P	 1	77	SypO2	 40	     2548	63.7
 1	P	 1	77	SypO2	 41	     2503	64.7
 1	P	 1	77	SypO2	 41	     2503	64.7
 1	P	 1	77	SypO2	 41	     2502	64.7
 1	P	 1	77	SypO2	 42	     2457	65.7
 1	P	 1	77	SypO2	 42	     2464	65.7
 1	P	 1	77	SypO2	 42	     2462	65.7
 1	P	 1	77	SypO2	 43	     2410	66.7
 1	P	 1	77	SypO2	 43	     2413	66.7
 1	P	 1	77	SypO2	 43	     2419	66.7
 1	P	 1	77	SypO2	 44	     2377	67.7
 1	P	 1	77	SypO2	 44	     2379	67.7
 1	P	 1	77	SypO2	 44	     2386	67.7
 1	P	 1	77	SypO2	 45	     2345	68.5
 1	P	 1	77	SypO2	 45	     2340	68.7
 1	P	 1	77	SypO2	 45	     2340	68.7
 1	P	 1	77	SypO2	 46	     2301	69.5
 1	P	 1	77	SypO2	 46	     2299	69.7
 1	P	 1	77	SypO2	 46	     2305	69.7
 1	P	 1	77	SypO2	 47	     2265	70.5
 1	P	 1	77	SypO2	 47	     2253	70.5
 1	P	 1	77	SypO2	 47	     2269	70.7
 1	P	 1	77	SypO2	 48	     2230	71.5
 1	P	 1	77	SypO2	 48	     2231	71.7
 1	P	 1	77	SypO2	 48	     2235	71.7
 1	P	 1	77	SypO2	 49	     2194	72.7
 1	P	 1	77	SypO2	 49	     2189	72.7
 1	P	 1	77	SypO2	 49	     2204	72.7
 1	P	 1	77	SypO2	 50	     2158	73.5
 1	P	 1	77	SypO2	 50	     2157	73.5
 1	P	 1	77	SypO2	 50	     2164	73.7
 1	P	 1	77	SypO2	 51	     2123	74.7
 1	P	 1	77	SypO2	 51	     2126	74.7
 1	P	 1	77	SypO2	 51	     2128	74.9
 1	P	 1	77	SypO2	 52	     2100	75.5
 1	P	 1	77	SypO2	 52	     2102	75.5
 1	P	 1	77	SypO2	 52	     2100	75.7
 1	P	 1	77	SypO2	 53	     2075	76.7
 1	P	 1	77	SypO2	 53	     2072	76.7
 1	P	 1	77	SypO2	 53	     2074	76.9
 1	P	 1	77	SypO2	 54	     2044	77.5
 1	P	 1	77	SypO2	 54	     2042	77.7
 1	P	 1	77	SypO2	 54	     2049	77.9
 1	P	 1	77	SypO2	 55	     2018	78.5
 1	P	 1	77	SypO2	 55	     2021	78.7
 1	P	 1	77	SypO2	 55	     2017	78.9
 1	P	 1	77	SypO2	 56	     1997	79.5
 1	P	 1	77	SypO2	 56	     1997	79.5
 1	P	 1	77	SypO2	 56	     2000	79.7
 1	P	 1	77	SypO2	 57	     1981	80.5
 1	P	 1	77	SypO2	 57	     1988	80.7
 1	P	 1	77	SypO2	 57	     1990	80.7
 1	P	 1	77	SypO2	 58	     1963	81.5
 1	P	 1	77	SypO2	 58	     1966	81.5
 1	P	 1	77	SypO2	 58	     1965	81.7
 1	P	 1	77	SypO2	 59	     1945	82.5
 1	P	 1	77	SypO2	 59	     1941	82.7
 1	P	 1	77	SypO2	 59	     1946	82.9
 1	P	 1	77	SypO2	 60	     1930	83.5
 1	P	 1	77	SypO2	 60	     1932	83.7
 1	P	 1	77	SypO2	 60	     1926	83.7
 1	P	 1	77	SypO2	 61	     1908	84.5
 1	P	 1	77	SypO2	 61	     1906	84.5
 1	P	 1	77	SypO2	 61	     1908	84.7
 1	P	 1	77	SypO2	 62	     1888	85.5
 1	P	 1	77	SypO2	 62	     1890	85.7
 1	P	 1	77	SypO2	 62	     1890	85.7
 1	P	 1	77	SypO2	 63	     1869	86.5
 1	P	 1	77	SypO2	 63	     1874	86.5
 1	P	 1	77	SypO2	 63	     1875	86.7
 1	P	 1	77	SypO2	 64	     1859	87.5
 1	P	 1	77	SypO2	 64	     1857	87.5
 1	P	 1	77	SypO2	 64	     1861	87.7
 1	P	 1	77	SypO2	 65	     1846	88.5
 1	P	 1	77	SypO2	 65	     1847	88.5
 1	P	 1	77	SypO2	 65	     1847	88.7
 1	P	 1	77	SypO2	 66	     1836	89.5
 1	P	 1	77	SypO2	 66	     1835	89.7
 1	P	 1	77	SypO2	 66	     1835	89.7
 1	P	 1	77	SypO2	 67	     1823	90.5
 1	P	 1	77	SypO2	 67	     1825	90.7
 1	P	 1	77	SypO2	 67	     1827	90.7
 1	P	 1	77	SypO2	 68	     1812	91.7
 1	P	 1	77	SypO2	 68	     1815	91.7
 1	P	 1	77	SypO2	 68	     1815	91.7
 1	P	 1	77	SypO2	 69	     1803	92.5
 1	P	 1	77	SypO2	 69	     1801	92.7
 1	P	 1	77	SypO2	 69	     1804	92.7
 1	P	 1	77	SypO2	 70	     1795	93.7
 1	P	 1	77	SypO2	 70	     1796	93.7
 1	P	 1	77	SypO2	 70	     1798	93.7
 1	P	 1	77	SypO2	 71	     1787	94.5
 1	P	 1	77	SypO2	 71	     1787	94.7
 1	P	 1	77	SypO2	 71	     1793	94.7
 1	P	 1	78	SypO2	  1	     1761	25.0
 1	P	 1	78	SypO2	  1	     1762	24.8
 1	P	 1	78	SypO2	  1	     1763	24.8
 1	P	 1	78	SypO2	  2	     1759	25.6
 1	P	 1	78	SypO2	  2	     1761	25.6
 1	P	 1	78	SypO2	  2	     1761	25.6
 1	P	 1	78	SypO2	  3	     1760	27.0
 1	P	 1	78	SypO2	  3	     1759	27.0
 1	P	 1	78	SypO2	  3	     1763	26.8
 1	P	 1	78	SypO2	  4	     1758	28.0
 1	P	 1	78	SypO2	  4	     1760	27.8
 1	P	 1	78	SypO2	  4	     1758	28.0
 1	P	 1	78	SypO2	  5	     1759	28.8
 1	P	 1	78	SypO2	  5	     1760	28.8
 1	P	 1	78	SypO2	  5	     1756	28.8
 1	P	 1	78	SypO2	  6	     1755	29.8
 1	P	 1	78	SypO2	  6	     1757	29.8
 1	P	 1	78	SypO2	  6	     1753	29.8
 1	P	 1	78	SypO2	  7	     1756	30.8
 1	P	 1	78	SypO2	  7	     1755	30.8
 1	P	 1	78	SypO2	  7	     1757	30.8
 1	P	 1	78	SypO2	  8	     1753	32.0
 1	P	 1	78	SypO2	  8	     1754	32.0
 1	P	 1	78	SypO2	  8	     1755	31.8
 1	P	 1	78	SypO2	  9	     1756	32.8
 1	P	 1	78	SypO2	  9	     1751	32.8
 1	P	 1	78	SypO2	  9	     1754	32.8
 1	P	 1	78	SypO2	 10	     1751	33.7
 1	P	 1	78	SypO2	 10	     1754	33.8
 1	P	 1	78	SypO2	 10	     1754	33.8
 1	P	 1	78	SypO2	 11	     1753	34.8
 1	P	 1	78	SypO2	 11	     1752	34.8
 1	P	 1	78	SypO2	 11	     1752	34.8
 1	P	 1	78	SypO2	 12	     1753	35.7
 1	P	 1	78	SypO2	 12	     1752	35.7
 1	P	 1	78	SypO2	 12	     1748	35.8
 1	P	 1	78	SypO2	 13	     1750	36.8
 1	P	 1	78	SypO2	 13	     1751	36.8
 1	P	 1	78	SypO2	 13	     1751	36.8
 1	P	 1	78	SypO2	 14	     1753	37.7
 1	P	 1	78	SypO2	 14	     1749	37.8
 1	P	 1	78	SypO2	 14	     1754	37.7
 1	P	 1	78	SypO2	 15	     1751	38.7
 1	P	 1	78	SypO2	 15	     1750	38.8
 1	P	 1	78	SypO2	 15	     1749	38.8
 1	P	 1	78	SypO2	 16	     1753	39.8
 1	P	 1	78	SypO2	 16	     1752	39.7
 1	P	 1	78	SypO2	 16	     1749	39.7
 1	P	 1	78	SypO2	 17	     1749	40.7
 1	P	 1	78	SypO2	 17	     1752	40.7
 1	P	 1	78	SypO2	 17	     1750	40.7
 1	P	 1	78	SypO2	 18	     1749	41.8
 1	P	 1	78	SypO2	 18	     1751	41.7
 1	P	 1	78	SypO2	 18	     1751	41.7
 1	P	 1	78	SypO2	 19	     1754	42.8
 1	P	 1	78	SypO2	 19	     1752	42.7
 1	P	 1	78	SypO2	 19	     1752	42.7
 1	P	 1	78	SypO2	 20	     1759	43.7
 1	P	 1	78	SypO2	 20	     1754	43.7
 1	P	 1	78	SypO2	 20	     1754	43.7
 1	P	 1	78	SypO2	 21	     1754	44.7
 1	P	 1	78	SypO2	 21	     1756	44.7
 1	P	 1	78	SypO2	 21	     1756	44.7
 1	P	 1	78	SypO2	 22	     1758	45.7
 1	P	 1	78	SypO2	 22	     1759	45.7
 1	P	 1	78	SypO2	 22	     1760	45.7
 1	P	 1	78	SypO2	 23	     1761	46.7
 1	P	 1	78	SypO2	 23	     1761	46.7
 1	P	 1	78	SypO2	 23	     1768	46.7
 1	P	 1	78	SypO2	 24	     1767	47.7
 1	P	 1	78	SypO2	 24	     1764	47.7
 1	P	 1	78	SypO2	 24	     1770	47.7
 1	P	 1	78	SypO2	 25	     1777	48.7
 1	P	 1	78	SypO2	 25	     1773	48.7
 1	P	 1	78	SypO2	 25	     1778	48.7
 1	P	 1	78	SypO2	 26	     1792	49.7
 1	P	 1	78	SypO2	 26	     1794	49.7
 1	P	 1	78	SypO2	 26	     1790	49.7
 1	P	 1	78	SypO2	 27	     1818	50.7
 1	P	 1	78	SypO2	 27	     1816	50.7
 1	P	 1	78	SypO2	 27	     1817	50.7
 1	P	 1	78	SypO2	 28	     1854	51.7
 1	P	 1	78	SypO2	 28	     1860	51.7
 1	P	 1	78	SypO2	 28	     1863	51.7
 1	P	 1	78	SypO2	 29	     1920	52.7
 1	P	 1	78	SypO2	 29	     1935	52.7
 1	P	 1	78	SypO2	 29	     1942	52.7
 1	P	 1	78	SypO2	 30	     2031	53.7
 1	P	 1	78	SypO2	 30	     2049	53.7
 1	P	 1	78	SypO2	 30	     2052	53.7
 1	P	 1	78	SypO2	 31	     2183	54.7
 1	P	 1	78	SypO2	 31	     2195	54.7
 1	P	 1	78	SypO2	 31	     2216	54.7
 1	P	 1	78	SypO2	 32	     2360	55.7
 1	P	 1	78	SypO2	 32	     2378	55.7
 1	P	 1	78	SypO2	 32	     2397	55.7
 1	P	 1	78	SypO2	 33	     2525	56.6
 1	P	 1	78	SypO2	 33	     2543	56.7
 1	P	 1	78	SypO2	 33	     2552	56.7
 1	P	 1	78	SypO2	 34	     2628	57.7
 1	P	 1	78	SypO2	 34	     2631	57.7
 1	P	 1	78	SypO2	 34	     2644	57.7
 1	P	 1	78	SypO2	 35	     2658	58.7
 1	P	 1	78	SypO2	 35	     2666	58.7
 1	P	 1	78	SypO2	 35	     2669	58.7
 1	P	 1	78	SypO2	 36	     2672	59.6
 1	P	 1	78	SypO2	 36	     2672	59.7
 1	P	 1	78	SypO2	 36	     2679	59.7
 1	P	 1	78	SypO2	 37	     2649	60.7
 1	P	 1	78	SypO2	 37	     2651	60.7
 1	P	 1	78	SypO2	 37	     2655	60.7
 1	P	 1	78	SypO2	 38	     2632	61.6
 1	P	 1	78	SypO2	 38	     2626	61.7
 1	P	 1	78	SypO2	 38	     2629	61.7
 1	P	 1	78	SypO2	 39	     2587	62.6
 1	P	 1	78	SypO2	 39	     2587	62.7
 1	P	 1	78	SypO2	 39	     2591	62.7
 1	P	 1	78	SypO2	 40	     2552	63.7
 1	P	 1	78	SypO2	 40	     2550	63.7
 1	P	 1	78	SypO2	 40	     2557	63.7
 1	P	 1	78	SypO2	 41	     2502	64.7
 1	P	 1	78	SypO2	 41	     2505	64.7
 1	P	 1	78	SypO2	 41	     2514	64.7
 1	P	 1	78	SypO2	 42	     2464	65.7
 1	P	 1	78	SypO2	 42	     2467	65.7
 1	P	 1	78	SypO2	 42	     2465	65.7
 1	P	 1	78	SypO2	 43	     2411	66.7
 1	P	 1	78	SypO2	 43	     2413	66.7
 1	P	 1	78	SypO2	 43	     2421	66.7
 1	P	 1	78	SypO2	 44	     2370	67.7
 1	P	 1	78	SypO2	 44	     2377	67.7
 1	P	 1	78	SypO2	 44	     2376	67.7
 1	P	 1	78	SypO2	 45	     2335	68.5
 1	P	 1	78	SypO2	 45	     2335	68.7
 1	P	 1	78	SypO2	 45	     2338	68.7
 1	P	 1	78	SypO2	 46	     2296	69.5
 1	P	 1	78	SypO2	 46	     2291	69.7
 1	P	 1	78	SypO2	 46	     2297	69.7
 1	P	 1	78	SypO2	 47	     2257	70.5
 1	P	 1	78	SypO2	 47	     2254	70.5
 1	P	 1	78	SypO2	 47	     2258	70.7
 1	P	 1	78	SypO2	 48	     2223	71.5
 1	P	 1	78	SypO2	 48	     2226	71.7
 1	P	 1	78	SypO2	 48	     2230	71.7
 1	P	 1	78	SypO2	 49	     2185	72.7
 1	P	 1	78	SypO2	 49	     2179	72.7
 1	P	 1	78	SypO2	 49	     2196	72.7
 1	P	 1	78	SypO2	 50	     2151	73.5
 1	P	 1	78	SypO2	 50	     2156	73.5
 1	P	 1	78	SypO2	 50	     2156	73.7
 1	P	 1	78	SypO2	 51	     2125	74.7
 1	P	 1	78	SypO2	 51	     2131	74.7
 1	P	 1	78	SypO2	 51	     2128	74.9
 1	P	 1	78	SypO2	 52	     2096	75.5
 1	P	 1	78	SypO2	 52	     2097	75.5
 1	P	 1	78	SypO2	 52	     2095	75.7
 1	P	 1	78	SypO2	 53	     2067	76.7
 1	P	 1	78	SypO2	 53	     2073	76.7
 1	P	 1	78	SypO2	 53	     2069	76.9
 1	P	 1	78	SypO2	 54	     2040	77.5
 1	P	 1	78	SypO2	 54	     2040	77.7
 1	P	 1	78	SypO2	 54	     2036	77.9
 1	P	 1	78	SypO2	 55	     2013	78.5
 1	P	 1	78	SypO2	 55	     2020	78.7
 1	P	 1	78	SypO2	 55	     2022	78.9
 1	P	 1	78	SypO2	 56	     1995	79.5
 1	P	 1	78	SypO2	 56	     2002	79.5
 1	P	 1	78	SypO2	 56	     2002	79.7
 1	P	 1	78	SypO2	 57	     1983	80.5
 1	P	 1	78	SypO2	 57	     1980	80.7
 1	P	 1	78	SypO2	 57	     1979	80.7
 1	P	 1	78	SypO2	 58	     1964	81.5
 1	P	 1	78	SypO2	 58	     1965	81.5
 1	P	 1	78	SypO2	 58	     1962	81.7
 1	P	 1	78	SypO2	 59	     1943	82.5
 1	P	 1	78	SypO2	 59	     1937	82.7
 1	P	 1	78	SypO2	 59	     1948	82.9
 1	P	 1	78	SypO2	 60	     1926	83.5
 1	P	 1	78	SypO2	 60	     1928	83.7
 1	P	 1	78	SypO2	 60	     1928	83.7
 1	P	 1	78	SypO2	 61	     1908	84.5
 1	P	 1	78	SypO2	 61	     1904	84.5
 1	P	 1	78	SypO2	 61	     1902	84.7
 1	P	 1	78	SypO2	 62	     1886	85.5
 1	P	 1	78	SypO2	 62	     1888	85.7
 1	P	 1	78	SypO2	 62	     1885	85.7
 1	P	 1	78	SypO2	 63	     1874	86.5
 1	P	 1	78	SypO2	 63	     1874	86.5
 1	P	 1	78	SypO2	 63	     1876	86.7
 1	P	 1	78	SypO2	 64	     1856	87.5
 1	P	 1	78	SypO2	 64	     1857	87.5
 1	P	 1	78	SypO2	 64	     1855	87.7
 1	P	 1	78	SypO2	 65	     1843	88.5
 1	P	 1	78	SypO2	 65	     1841	88.5
 1	P	 1	78	SypO2	 65	     1845	88.7
 1	P	 1	78	SypO2	 66	     1832	89.5
 1	P	 1	78	SypO2	 66	     1836	89.7
 1	P	 1	78	SypO2	 66	     1835	89.7
 1	P	 1	78	SypO2	 67	     1825	90.5
 1	P	 1	78	SypO2	 67	     1824	90.7
 1	P	 1	78	SypO2	 67	     1828	90.7
 1	P	 1	78	SypO2	 68	     1815	91.7
 1	P	 1	78	SypO2	 68	     1811	91.7
 1	P	 1	78	SypO2	 68	     1815	91.7
 1	P	 1	78	SypO2	 69	     1807	92.5
 1	P	 1	78	SypO2	 69	     1801	92.7
 1	P	 1	78	SypO2	 69	     1805	92.7
 1	P	 1	78	SypO2	 70	     1799	93.7
 1	P	 1	78	SypO2	 70	     1794	93.7
 1	P	 1	78	SypO2	 70	     1795	93.7
 1	P	 1	78	SypO2	 71	     1789	94.5
 1	P	 1	78	SypO2	 71	     1789	94.7
 1	P	 1	78	SypO2	 71	     1788	94.7
 1	P	 1	79	SypO2	  1	     1821	25.0
 1	P	 1	79	SypO2	  1	     1823	24.8
 1	P	 1	79	SypO2	  1	     1821	24.8
 1	P	 1	79	SypO2	  2	     1822	25.6
 1	P	 1	79	SypO2	  2	     1823	25.6
 1	P	 1	79	SypO2	  2	     1825	25.6
 1	P	 1	79	SypO2	  3	     1819	27.0
 1	P	 1	79	SypO2	  3	     1827	27.0
 1	P	 1	79	SypO2	  3	     1824	26.8
 1	P	 1	79	SypO2	  4	     1817	28.0
 1	P	 1	79	SypO2	  4	     1813	27.8
 1	P	 1	79	SypO2	  4	     1819	28.0
 1	P	 1	79	SypO2	  5	     1813	28.8
 1	P	 1	79	SypO2	  5	     1813	28.8
 1	P	 1	79	SypO2	  5	     1816	28.8
 1	P	 1	79	SypO2	  6	     1814	29.8
 1	P	 1	79	SypO2	  6	     1812	29.8
 1	P	 1	79	SypO2	  6	     1814	29.8
 1	P	 1	79	SypO2	  7	     1810	30.8
 1	P	 1	79	SypO2	  7	     1814	30.8
 1	P	 1	79	SypO2	  7	     1812	30.8
 1	P	 1	79	SypO2	  8	     1812	32.0
 1	P	 1	79	SypO2	  8	     1810	32.0
 1	P	 1	79	SypO2	  8	     1807	31.8
 1	P	 1	79	SypO2	  9	     1807	32.8
 1	P	 1	79	SypO2	  9	     1809	32.8
 1	P	 1	79	SypO2	  9	     1811	32.8
 1	P	 1	79	SypO2	 10	     1810	33.7
 1	P	 1	79	SypO2	 10	     1804	33.8
 1	P	 1	79	SypO2	 10	     1812	33.8
 1	P	 1	79	SypO2	 11	     1802	34.8
 1	P	 1	79	SypO2	 11	     1799	34.8
 1	P	 1	79	SypO2	 11	     1807	34.8
 1	P	 1	79	SypO2	 12	     1803	35.7
 1	P	 1	79	SypO2	 12	     1802	35.7
 1	P	 1	79	SypO2	 12	     1803	35.8
 1	P	 1	79	SypO2	 13	     1805	36.8
 1	P	 1	79	SypO2	 13	     1806	36.8
 1	P	 1	79	SypO2	 13	     1805	36.8
 1	P	 1	79	SypO2	 14	     1801	37.7
 1	P	 1	79	SypO2	 14	     1801	37.8
 1	P	 1	79	SypO2	 14	     1800	37.7
 1	P	 1	79	SypO2	 15	     1798	38.7
 1	P	 1	79	SypO2	 15	     1803	38.8
 1	P	 1	79	SypO2	 15	     1800	38.8
 1	P	 1	79	SypO2	 16	     1798	39.8
 1	P	 1	79	SypO2	 16	     1798	39.7
 1	P	 1	79	SypO2	 16	     1799	39.7
 1	P	 1	79	SypO2	 17	     1802	40.7
 1	P	 1	79	SypO2	 17	     1799	40.7
 1	P	 1	79	SypO2	 17	     1801	40.7
 1	P	 1	79	SypO2	 18	     1799	41.8
 1	P	 1	79	SypO2	 18	     1798	41.7
 1	P	 1	79	SypO2	 18	     1798	41.7
 1	P	 1	79	SypO2	 19	     1799	42.8
 1	P	 1	79	SypO2	 19	     1803	42.7
 1	P	 1	79	SypO2	 19	     1798	42.7
 1	P	 1	79	SypO2	 20	     1802	43.7
 1	P	 1	79	SypO2	 20	     1804	43.7
 1	P	 1	79	SypO2	 20	     1801	43.7
 1	P	 1	79	SypO2	 21	     1799	44.7
 1	P	 1	79	SypO2	 21	     1797	44.7
 1	P	 1	79	SypO2	 21	     1801	44.7
 1	P	 1	79	SypO2	 22	     1798	45.7
 1	P	 1	79	SypO2	 22	     1802	45.7
 1	P	 1	79	SypO2	 22	     1803	45.7
 1	P	 1	79	SypO2	 23	     1807	46.7
 1	P	 1	79	SypO2	 23	     1807	46.7
 1	P	 1	79	SypO2	 23	     1806	46.7
 1	P	 1	79	SypO2	 24	     1806	47.7
 1	P	 1	79	SypO2	 24	     1809	47.7
 1	P	 1	79	SypO2	 24	     1808	47.7
 1	P	 1	79	SypO2	 25	     1817	48.7
 1	P	 1	79	SypO2	 25	     1821	48.7
 1	P	 1	79	SypO2	 25	     1815	48.7
 1	P	 1	79	SypO2	 26	     1828	49.7
 1	P	 1	79	SypO2	 26	     1830	49.7
 1	P	 1	79	SypO2	 26	     1826	49.7
 1	P	 1	79	SypO2	 27	     1850	50.7
 1	P	 1	79	SypO2	 27	     1851	50.7
 1	P	 1	79	SypO2	 27	     1856	50.7
 1	P	 1	79	SypO2	 28	     1890	51.7
 1	P	 1	79	SypO2	 28	     1888	51.7
 1	P	 1	79	SypO2	 28	     1891	51.7
 1	P	 1	79	SypO2	 29	     1951	52.7
 1	P	 1	79	SypO2	 29	     1955	52.7
 1	P	 1	79	SypO2	 29	     1965	52.7
 1	P	 1	79	SypO2	 30	     2056	53.7
 1	P	 1	79	SypO2	 30	     2064	53.7
 1	P	 1	79	SypO2	 30	     2080	53.7
 1	P	 1	79	SypO2	 31	     2190	54.7
 1	P	 1	79	SypO2	 31	     2203	54.7
 1	P	 1	79	SypO2	 31	     2233	54.7
 1	P	 1	79	SypO2	 32	     2368	55.7
 1	P	 1	79	SypO2	 32	     2377	55.7
 1	P	 1	79	SypO2	 32	     2393	55.7
 1	P	 1	79	SypO2	 33	     2513	56.6
 1	P	 1	79	SypO2	 33	     2517	56.7
 1	P	 1	79	SypO2	 33	     2531	56.7
 1	P	 1	79	SypO2	 34	     2601	57.7
 1	P	 1	79	SypO2	 34	     2614	57.7
 1	P	 1	79	SypO2	 34	     2613	57.7
